f(x) = (3*(x*x) + 2*x - 1);
j       a                       b                   x
1	0.30000000000000004	0.35000000000000003	0.35000000000000003
2	0.3325	0.34475	0.3325
3	0.33311250000000003	0.33427625000000005	0.33311250000000003
4	0.33328706250000006	0.3334849000000001	0.33328706250000006
5	0.33332663000000007	0.33333652187500007	0.33333652187500007
6	0.33333305971875005	0.33333548322812506	0.33333305971875005
7	0.33333330206968753	0.3333334232451563	0.3333334232451563
8	0.3333333323635547	0.3333333596280352	0.3333333323635547
9	0.3333333323635547	0.33333333372677876	0.33333333372677876
10	0.33333333331781156	0.33333333338597276	0.33333333338597276
11	0.3333333333314438	0.3333333333348519	0.3333333333348519
12	0.33333333333331827	0.3333333333342384	0.33333333333331827
13	0.33333333333331827	0.3333333333333643	0.3333333333333643
14	0.3333333333333321	0.33333333333333437	0.33333333333333437
15	0.33333333333333337	0.333333333333334	0.33333333333333337
Root = 0.33333333333333337
